NUMERO_FACTURA;CODIGO_DE_BARRAS;59
248263;3579197908481889;65
927228;3565482258766790;15
533188;564182556084055232;95
454452;5602215972135029;52
326284;3570220881055493;93
922231;4911839635071845376;100
999440;3560622340608733;5
567329;3581395560228673;8
487967;4017954915663307;21
172578;6759631398798325760;1
62597;3580191753185692;18
863338;3564330582195130;75
342783;5018832026451448;93
829597;3540202100855322;3
225613;3529715398117688;12
889767;502070043707387328;39
391302;6331101420233803776;43
452284;5602241844728569;11
980301;67713014834954640;96
840950;6331106045093996;93
425500;503815745511727232;38
849873;3543086400185317;33
981317;5100137693718874;9
909440;3534044817786178;19
306840;3532327547275204;55
853557;5602211290193022;84
643527;5641820967788482560;27
749717;5520989927753123;86
437613;490529589859713536;39
956264;344505359626598;54
173264;3557888517302427;28
210005;3547654968675213;29
96528;3544179111851449;76
529911;3579974776602170;57
175339;3529304818823272;45
976696;3555085075073084;73
214722;4936232222986763264;14
530882;377148295916060;81
891747;5457771303145281;38
884609;30077671490318;1
875070;5020090073665198;66
603480;3587703889930537;39
263702;3588776964361140;10
883111;5020874719593421;47
802511;3567963202265045;28
74984;4844855717302334;95
96669;4041590223038376;85
687591;3583596903277412;73
997811;4911941471096585216;74
823881;4026961232076724;92
335010;5179743009504407;36
11320;377400225142170;66
890303;676788625279126528;25
607597;3580221905079467;15
810320;337941879017969;19
308677;493680933133069568;80
835059;5020817599457803;95
210393;5327215463467380;71
122790;5602218602555988;46
925662;676303527368829696;37
616410;5018503327573723;84
561606;3534911510398222;84
373560;5106063004733341;99
580077;5100178947006948;70
756514;3586408549253368;47
597300;374622400076682;1
408649;3545767818095507;9
603684;633110513166994560;77
900068;501828722216780160;37
159391;3540143999726408;49
744436;5100175683357162;22
929354;3573240520799902;44
228338;3558541456895914;6
30748;3535990494474810;37
459828;3542345788387890;52
37181;6304722625653042;34
283302;67634359503121872;34
389821;3540910239637201;45
886650;633338663598467968;56
264823;3552027304647455;6
549800;3565901188534150;37
969711;3579599423452230;25
154195;502007605479740224;90
404305;4405793801182133;96
219550;560222229148630400;6
932218;30072360443397;61
415164;374283280007899;24
515163;6334512772907113472;46
779844;67615960293130128;10
9764;3586432686497513;81
551707;6390166196075372;44
295160;5641823982970262528;24
757222;3574746545011320;77
811448;5602248516310337;63
284292;6331103022257224704;36
519782;3577600336929785;98
690132;5018764549723479040;27
472254;3545130979850600;69
952824;3535037139630594;10
235458;4936405980376724480;51
943682;3540712370937204;40
936100;4508780846481006;18
449358;201969848525443;44
449442;4041594671638521;36
360816;6304794861444253;72
844352;67617221478788368;18
159246;3553827633463329;14
688973;5018339682398530560;16
112562;201847708240727;30
721549;633336516049473536;84
189962;3561580031820182;13
441043;4017950829912939;60
655853;490318624165102080;27
871069;67593670836414672;8
21070;493641230638470016;6
631398;6334171246658490368;37
885100;3553315587246791;56
485427;337941314197202;83
957944;3568172381645790;11
337846;3561381496307769;49
449330;5440995005593668;4
871888;3547254920165419;84
273293;3578531497651281;72
712866;6333895905436075;96
447448;3586730475871842;60
28338;3576001329204123;85
53614;675906188118563072;49
673024;5602249681244228;67
850307;3549477804954859;87
558371;3535285300379141;26
574125;3537786711369843;66
806072;5100179162208250;75
9455;6763759445442606;95
392176;3569005172665974;3
579776;3542006665105546;12
630150;201740358135638;6
801083;3535889384043919;64
734501;4508213770702338;67
637065;3584807163163815;97
307254;3568716564455763;20
223787;3552230782172448;75
150263;3585527456967289;47
626811;5002352372788101;2
163327;5602248455750857;57
322394;3550084771073618;42
458289;3540574341306509;64
968268;5602210124283157;59
926287;3579459584340221;26
78950;3541232416113065;50
440690;3551687387072276;60
283718;30348985568085;7
65015;374622699789425;28
127393;3538067166788921;91
628488;3579225285056543;75
317485;372301137660215;79
645181;201624111089334;17
964937;3573227535348668;28
623199;4911497130024458240;70
924501;3548276016689209;16
871868;4911231442918135808;41
735197;3574084462086731;3
793020;3533906528866146;100
991798;3532328110332323;43
135244;3555574301058373;45
358884;346344641748871;6
885500;3543874393821075;20
284859;201527915726953;52
381461;4913183804216846;83
70981;30343736864024;20
653751;67095568182017488;69
935618;1;86
321923;2;29
181177;3;73
631764;4;30
588009;5;76
692923;6;98
328625;7;72
875319;8;1
59359;9;3
778198;10;38
926968;5602237354471566;13
480198;3556799183786275;14
511291;3563229062005887;64
753441;6767461328724472832;6
638657;3571626081343928;69
968893;3567261967897064;7
112359;6376281950381086;59
970584;5503978860865862;44
419870;3570755883293121;97
303679;5602213929749331;31
686842;50208202650711416;57
864472;6334788278218721280;77
249219;4405681080454606;50
635760;5602211708456975360;30
915709;493618568679849152;37
772146;5602211779019419648;98
772186;3530830671087040;12
503596;30477336399799;73
691013;3545803076830119;75
216541;3539774807949098;50
735608;379382114068062;50
453829;5018747836447362;42
89606;3568240334062072;76
24153;604024927497875;87
537819;3584999996058377;89
438856;5149264255098256;7
116525;67634521163957808;83
498593;3531605966405324;66
166583;6761236828623856;74
324995;4911719307265434;75
653745;3573641762076141;55
379314;4175003931790856;47
242181;30557583725059;4
922947;3549457378982908;82
428176;3546535385852058;95
78491;5433947833471434;38
283259;5018553727497015;51
590477;3566107033368872;31
791406;4607025721158;81
888567;5100134245447953;16
602267;3559389995530942;44
850089;201553062694687;99
450468;5100139765629542;89
806355;4839532026239302;100
459389;372301125279341;56
217471;5475769920203499;32
444599;3588562559288512;40
660572;5100147036203039;28
350103;3552855325595810;63
257179;6392150315718201;50
76154;3558765538431584;11
101388;4017955950993;42
889462;3540046260028810;92
372694;3528051252737812;22
358973;3540123007093421;35
115087;3563725397731402;84
707058;630499292918727552;41
61225;560222090634633856;70
418738;3587318974437007;98
276700;5048375299364645;66
695011;6333362237678130;68
304018;4175002620999182;23
635843;4905982909158273024;62
230249;3548779897541597;12
907083;3538972257532510;1
390330;201485832731111;17
386620;3533099192140723;22
36790;5108752168227367;66
198391;5602256855554209;42
516179;3584342611815378;24
49745;30034913267285;4
748187;3557016763912679;26
728196;3588381698112107;41
125149;63049361901478344;71
491898;337941268725966;3
190819;30297691818948;48
185823;3584936709798006;12
200262;6331106868974181;29
308423;4905637515559073792;40
936361;3585844964844813;33
737238;3568588115606453;1
227069;56022580248964976;27
118874;5172990415488884;90
224527;3540599186715696;42
539867;3564544133165752;59
358823;5298600530180212;64
14620;63048677703452504;27
777032;560224203125586880;16
338224;3550120258925670;51
235512;3542427889566299;94
396164;4175001447889428;93
88993;3565498419889073;9
860659;337941663905882;30
190760;6392137656889618;25
74659;6759285324250197;6
266165;4844018750847083;48
414871;3588146329453471;21
608051;56022546698907616;57
725995;3533591898131154;26
645042;3532843410134864;18
67848;3560472207542868;57
114475;3543908937663989;50
519471;6378147875999682;100
819739;3568137979867536;19
167846;5018309241254251520;20
221638;56022578196000880;5
593045;3559711689505841;12
508315;5610811018067547;98
979426;3540211321291597;86
513312;5602234986189906;60
107711;3582594778114373;93
156329;5100139029761834;26
83389;5565111096903183;92
323261;5602242757790638;71
552218;3584198668740574;19
845906;4041592399489;97
146124;5002359795652244;4
845337;3579968978120528;88
127390;4041373166537;46
666233;3545024635616754;47
422023;3568196167491236;56
726023;4026268834765104;7
856399;3567240832224498;41
999613;560223976537027520;64
163510;3558072380125038;68
699429;5100147358493424;81
436564;30580193924359;87
832131;30155694386596;79
974179;5007662992878453;5
879383;3569240267908266;60
240216;5007664208296983;43
887988;3545693776933275;28
280471;201579228615506;20
883086;3552853928624855;48
253835;3551822514951833;6
125529;3568738041415327;22
841529;4026140586637353;61
228626;3589976736816251;19
449235;6759313987703202816;95
705835;379144066797654;63
422766;3578790896108240;44
998449;3534539895811715;82
928199;3542632064919664;80
706847;6394841844663961;7
340597;4175000250646446;96
947362;5007669258021843;32
842328;5602235237486972928;39
88453;4026633428048854;48
778012;5641823756633357312;67
145127;3559437184921909;86
359703;375865442544899;53
375039;3565120644574706;11
330462;5020053436685291520;97
903528;56022279048842896;37
302309;3571361804860509;55
143888;3585801169349808;58
680435;30428220758723;68
645839;3532746467879721;70
441150;30237363054877;95
566437;201514096942989;42
512277;5420888724072987;88
475225;5382214558494807;70
515898;4903195178002331;99
144168;3542410599279064;13
316421;5100171714275234;27
489567;3531508803688187;7
331749;3561738274065895;32
774741;5007665154488540;13
25684;3545762226006006;89
467439;3542872041501033;95
464102;5602246555859438;91
730079;3542989059793284;63
64149;201787324366631;87
556527;3543033015801029;18
821537;5414876343491942;1
390591;201906725002310;61
971172;5602240761152845;57
325893;4913784852319398;83
983407;3547760747020405;33
966242;3567581308286119;83
199655;201439176715420;77
445870;67066163584228672;76
603486;5007667035222676;21
534998;3569496870983381;14
316986;6399474254081485;57
415557;3542523882547276;52
97201;4041592089692;47
94367;5007662235193561;53
739134;3546931976067232;58
224842;374622379894271;53
259584;6761755759138703360;40
532858;6763654569747668992;55
414738;3583133244398960;94
862436;3583549302395236;47
647162;56022597975429056;56
810593;3569464696603120;57
745100;3531266828625516;20
637932;3586059021203833;71
306111;3563022139598400;19
285644;3532045418518847;94
321690;6334157744974330;52
502369;6709755285169785;61
622023;3573548964127756;8
102906;4844222697703801;62
777902;5048370267480234;24
909552;3529743174454075;88
859879;491102708863590336;45
232163;3544942203353222;54
249311;3560508929611158;41
434728;63043717635033408;83
263145;374283568284905;2
501428;3543357183905951;32
373446;201901800560183;72
916088;3562576080508024;30
611651;3538810844319704;32
621044;3549684302679090;88
336049;3578367145956032;76
581952;30060705178869;63
901476;201759760126126;8
836767;30514950809339;62
117847;5038029730893793280;33
485395;3562590195516996;50
690943;5556007585155296;77
235230;374288967200857;81
601358;3582750077174027;83
129260;561098216408923264;17
220038;3542762758475671;32
510731;3553837953956182;31
250507;5507723231149737;41
661015;3563493994553055;90
283743;3571051372453981;73
626146;201507516982478;23
512198;30557528338984;79
371180;201859520075082;66
850410;491160214815351232;57
251248;5602259505168651;71
472143;374622856577514;23
691303;3585870398786593;3
8213;56022274097652024;70
688853;3578219080981790;85
188807;3566296057667028;64
934949;3563332060633104;58
88877;30240394328450;10
1011;3552943664356869;6
906285;6375742533795630;75
757134;6333451490662848;54
827176;6044127484075490;23
608710;4905539335932871680;49
715345;3541177418500902;14
314534;201422546568653;40
957958;3558681920222459;37
518238;3556441774402232;24
226017;5602219739203971;60
754820;6761395071822944;76
951112;4041598609102781;36
953743;345689491297069;12
708554;502070378405436736;90
173488;56022548620283968;96
921633;4026756950278076;12
412698;633329177226437504;56
212678;3551215646266644;59
573295;6397081700491341;71
89687;3559145124716673;63
286872;5602232439579152;9
20817;5010129208333280;16
920965;675988751656860160;28
45963;372301330459928;23
221910;3575533199722736;21
150438;3542866393574457;37
244205;3539137919506372;57
231127;5602234652178043;66
326783;3534916290401492;19
85449;3552771616252070;46
700301;3535873594371344;24
635802;6304697258954828;57
469459;503858949945938240;22
306874;4508315632005956;51
800185;3566223049533563;71
884775;6763915388575872000;95
765740;676331730456776704;30
146700;5048374817375571;41
33836;3539686144066867;77
315160;5100143877528188;78
64833;30345353280061;68
706305;3537867967677533;11
372128;3560523973118935;46
521916;5100149601026902;89
949873;3577040219146357;74
914751;374622416624210;26
914364;3564043560311419;85
453977;3554921720465146;95
242530;6706643078045748224;50
630429;3575382055919279;12
917853;6767755174022937600;93
170073;4041374759116;36
85176;5568791413596179;89
680757;4913123977553872;99
680065;3561303524501718;37
340763;30382059615878;100
387650;633374794069752704;75
341035;201466249775107;90
924556;3530879760798512;54
317055;3586604775455459;77
742994;4692272619323348;77
774901;3542909798512498;41
887925;3568834305262172;49
260429;3558456184025421;11
157817;3582704799995805;6
681901;3580090024202080;92
589273;4026878464113423;68
960288;5007661025815433;64
682976;3572614665925350;22
475377;374622839775920;90
524103;3561300050487908;5
139842;5519768030000330;87
914532;3572478220078729;32
257934;3589958846346353;86
782383;201647744996328;12
622751;560225914681386112;50
345547;3558636716036976;6
869288;36511847064122;47
297552;3582392790528658;54
203291;3544228497454367;27
39952;3555844694931811;64
125224;5281209265948097;63
93981;30263474414016;33
94749;3571649915129412;53
228159;4041373147626067;90
975240;3574132440812353;96
626624;4913578136674408;28
287238;6767940479123918;58
188852;372301635696455;81
830867;5100132310972533;69
427003;3576238611183025;29
75241;3555690679010125;7
986259;6334429287853845;36
750588;50204233164729104;45
612726;343571490411838;84
489412;3567171263923789;19
885740;201998071086815;2
421953;4844625204692475;44
78908;3529162984364749;21
902068;5277190938320045;21
944307;5010128269012940;27
40334;493699742469777664;53
772701;5602253969134077;42
160974;6304663167924278;97
617335;5893825072058224;58
573235;6396011454080579;89
512234;3547063694448111;36
520859;6375132680521353;19
232097;3572342665042592;57
456812;6379401349723445;85
830133;374283360415459;81
984708;3550877256408526;7
925121;3587926675888995;19
271477;5199664884966782;8
10224;5602223685284865024;99
68917;3584097216227615;14
883748;6334400290768201728;75
902262;30598350102874;69
489240;3544312087484099;21
614876;3584986779940475;17
879916;6767660114227243;77
353624;3567135472453151;59
734123;3537497369563147;31
73796;3563169137171639;82
642519;30389773342317;27
933381;3529236634166983;12
319480;3544552594566629;12
981323;5048372959574076;83
277891;3531892156651921;68
754329;5602245796128066;50
984777;3538815666037011;15
799822;5610356490579932;16
429739;30017304477845;60
741508;3540507951470272;14
462254;5602222983570939;62
170839;3543680883497247;93
133799;6706403218830495;63
410902;4041374694600752;65
223534;5100172491426016;10
766087;3584794051597058;73
528377;6767962536494793;59
958163;3564198162924520;66
840886;3563980947265787;89
896743;3534886118822924;90
165702;3583372964871000;99
390130;4913511109699268;14
457983;5100171635184739;30
446872;4508966718048235;74
308443;3585493450004480;81
218924;201520688776040;23
333805;3537911927138036;91
716211;3543232031558288;14
808157;6304611752366694;19
623450;3544923614697548;22
983248;3547227638715436;6
99540;3580609602203226;11
887835;67096446861746616;24
912020;3542836271550762;52
3402;3585204580201783;10
619327;5492092005168639;92
835609;3558992707574859;59
596148;374622708125900;61
359864;3534440149659408;43
157521;6767778651806843904;84
50983;3554772441449400;59
835619;5509849538343869;10
966557;3575736993013190;16
991574;374283093017762;35
156104;4026237063157069;49
838871;3580936926558948;69
778410;56022580436351040;27
837610;3537801719978824;73
653155;4041374577338470;35
299006;5539942396280564;2
687148;3551943345599573;91
749163;5010127537282541;69
589392;5602216475576032;90
586220;5602212082688203;65
888541;56022359538760912;62
131871;4917540135110079;66
691294;3556322982243156;95
573829;343996864129288;98
281625;6387386523956715;28
60134;4026029436242193;12
825218;6304316237742242;50
387045;676227221893651840;9
280755;30024899189215;78
201569;30459519648366;40
13125;30148108652505;73
890357;5100171005606584;76
240885;5010128585684307;38
610050;5100178435832144;60
124399;6709598997591504896;87
355224;50381296738777616;30
76367;3538509129617093;60
755668;6390303101323510;96
965753;3545164533926119;21
289312;3563107600269431;79
174094;676201418555021184;6
715309;6395361771350663;32
434071;6333079393833747456;34
395725;3571648082144204;50
682635;5602231410873204;18
246174;3532130738611397;71
439221;3557071623067305;95
943293;5104484104189212;86
748141;6331109483106939904;24
4487;3534134424251482;80
46127;5454447697249103;59
718611;50209397313659648;64
869264;3533161747561231;46
370401;3583605029168353;34
591329;4508870603114377;97
811637;5100137145130538;23
590733;3586791605891472;24
612079;5602257410709460;49
36501;3545412854499665;32
203945;5602247136630553;35
412862;30323812212413;50
633623;3578643648490343;26
619054;4175008623924168;55
247543;5602236182989955;60
483220;50185174630660128;34
632427;30178323858819;44
64730;4844154683545898;25
610219;372160356877854;100
5676;372232361048407;58
413421;344902184055376;2
82734;5038746539932908;28
675920;3589654571619003;32
920284;4936662949504326;62
642826;5100139823680529;21
909503;490563295587106240;95
355192;5641823744127850496;92
883540;5100136271593600;90
444677;50200349397203160;80
843386;30288801648309;16
177382;675934125124538624;50
418645;3578989390047330;48
374086;670602306009275392;71
778123;560222271302210176;35
292315;58935261108435448;79
351054;3581844827436116;91
567044;3533231164581309;31
188083;676283923530370304;83
154480;201605319717826;91
790398;4508637191631538;26
520413;342281517287648;24
33032;4041374747210;53
118799;3554760114960225;38
698293;3560548808890556;28
140614;3549698718642393;41
368499;50206317743388328;21
101747;5227317912541558;47
38825;3564921941794694;1
570414;3557950312911461;7
488663;4425489807284;65
537034;6333279842997533;81
639296;4041376227398747;21
563083;6334363626210377;24
72049;3556979523247150;77
163631;3581739316702160;13
801882;5100141113609473;47
918858;5602244379989523;99
641336;3579197908481889;91
233474;3565482258766790;4
92243;564182556084055232;88
817017;5602215972135029;57
26522;3570220881055493;70
201726;4911839635071845376;17
959416;3560622340608733;66
786008;3581395560228673;94
881648;4017954915663307;41
782793;6759631398798325760;87
685892;3580191753185692;50
527731;3564330582195130;68
395539;5018832026451448;98
311461;3540202100855322;34
924174;3529715398117688;91
733649;502070043707387328;21
536293;6331101420233803776;56
738899;5602241844728569;2
127131;67713014834954640;27
838277;6331106045093996;68
78004;503815745511727232;98
508272;3543086400185317;78
669782;5100137693718874;49
413320;3534044817786178;79
189593;3532327547275204;22
264246;5602211290193022;51
211029;5641820967788482560;45
50197;5520989927753123;41
939189;490529589859713536;13
606778;344505359626598;16
842797;3557888517302427;19
268009;3547654968675213;19
870157;3544179111851449;73
921641;3579974776602170;28
271521;3529304818823272;37
870155;3555085075073084;13
439863;4936232222986763264;57
223870;377148295916060;80
645829;5457771303145281;32
91967;30077671490318;28
230362;5020090073665198;80
212011;3587703889930537;4
755009;3588776964361140;43
44779;5020874719593421;39
596966;3567963202265045;72
460907;4844855717302334;94
663675;4041590223038376;44
1146;3583596903277412;71
147075;4911941471096585216;83
470253;4026961232076724;29
922724;5179743009504407;63
541460;377400225142170;40
90451;676788625279126528;42
62575;3580221905079467;7
30521;337941879017969;3
763915;493680933133069568;65
720388;5020817599457803;68
423620;5327215463467380;77
808651;5602218602555988;58
798110;676303527368829696;94
231711;5018503327573723;66
907611;3534911510398222;3
207796;5106063004733341;2
434610;5100178947006948;48
605495;3586408549253368;3
453288;374622400076682;7
631509;3545767818095507;2
696249;633110513166994560;31
135180;501828722216780160;92
468116;3540143999726408;67
985762;5100175683357162;91
238126;3573240520799902;76
501873;3558541456895914;50
667589;3535990494474810;44
381109;3542345788387890;20
654332;6304722625653042;43
942944;67634359503121872;9
57248;3540910239637201;33
298316;633338663598467968;91
481;3552027304647455;60
747122;3565901188534150;64
367036;3579599423452230;23
284311;502007605479740224;2
617797;4405793801182133;91
466679;560222229148630400;42
535925;30072360443397;6
333397;374283280007899;44
57424;6334512772907113472;71
252657;67615960293130128;79
874540;3586432686497513;71
427614;6390166196075372;53
986677;5641823982970262528;8
578734;3574746545011320;97
888494;5602248516310337;81
802718;6331103022257224704;71
84706;3577600336929785;80
73656;5018764549723479040;62
625384;3545130979850600;82
229157;3535037139630594;82
747544;4936405980376724480;43
95116;3540712370937204;85
382370;4508780846481006;27
635959;201969848525443;28
614529;4041594671638521;13
464334;6304794861444253;21
79397;67617221478788368;40
172816;3553827633463329;14
796501;5018339682398530560;47
971949;201847708240727;51
351246;633336516049473536;96
566338;3561580031820182;60
274754;4017950829912939;17
303375;490318624165102080;94
710693;67593670836414672;51
927159;493641230638470016;57
819346;6334171246658490368;2
825164;3553315587246791;85
222063;337941314197202;96
170079;3568172381645790;81
492449;3561381496307769;30
152928;5440995005593668;82
111839;3547254920165419;60
422618;3578531497651281;19
53814;6333895905436075;53
771769;3586730475871842;98
26067;3576001329204123;69
597306;675906188118563072;83
171753;5602249681244228;28
650968;3549477804954859;84
221655;3535285300379141;95
889707;3537786711369843;34
636075;5100179162208250;71
4982;6763759445442606;1
223911;3569005172665974;44
71190;3542006665105546;18
665328;201740358135638;64
859222;3535889384043919;95
64373;4508213770702338;33
319233;3584807163163815;6
390503;3568716564455763;2
625856;3552230782172448;13
334757;3585527456967289;61
54668;5002352372788101;62
130959;5602248455750857;18
984837;3550084771073618;99
994310;3540574341306509;66
226299;5602210124283157;91
544009;3579459584340221;52
735908;3541232416113065;89
97785;3551687387072276;88
535187;30348985568085;24
205414;374622699789425;37
186365;3538067166788921;5
897080;3579225285056543;74
994039;372301137660215;31
93446;201624111089334;61
269363;3573227535348668;70
964822;4911497130024458240;15
717940;3548276016689209;87
493966;4911231442918135808;55
615881;3574084462086731;64
28347;3533906528866146;78
288162;3532328110332323;52
366342;3555574301058373;34
174278;346344641748871;90
458209;3543874393821075;40
864239;201527915726953;65
415506;4913183804216846;32
795447;30343736864024;23
444673;67095568182017488;80
864705;1;12
443171;2;7
388403;3;18
764994;4;93
372696;5;4
578964;6;73
35725;7;22
993275;8;99
166125;9;80
798706;10;2
944484;5602237354471566;68
920785;3556799183786275;55
958918;3563229062005887;62
318851;6767461328724472832;97
657750;3571626081343928;47
622362;3567261967897064;21
264973;6376281950381086;66
477213;5503978860865862;22
673036;3570755883293121;66
261311;5602213929749331;84
562467;50208202650711416;63
520604;6334788278218721280;83
891049;4405681080454606;78
327276;5602211708456975360;83
505638;493618568679849152;91
381979;5602211779019419648;68
339872;3530830671087040;19
129636;30477336399799;46
60895;3545803076830119;89
287156;3539774807949098;8
71497;379382114068062;29
516999;5018747836447362;73
358453;3568240334062072;77
632411;604024927497875;78
984348;3584999996058377;82
789942;5149264255098256;24
575640;67634521163957808;48
575930;3531605966405324;63
781731;6761236828623856;87
235083;4911719307265434;59
278361;3573641762076141;17
135251;4175003931790856;35
643809;30557583725059;89
670740;3549457378982908;47
483815;3546535385852058;58
785330;5433947833471434;86
822941;5018553727497015;76
104664;3566107033368872;20
363713;4607025721158;93
459127;5100134245447953;73
310176;3559389995530942;62
517914;201553062694687;25
811220;5100139765629542;100
890891;4839532026239302;23
418224;372301125279341;47
534850;5475769920203499;36
79707;3588562559288512;61
288554;5100147036203039;39
936901;3552855325595810;16
318545;6392150315718201;67
65071;3558765538431584;9
944131;4017955950993;38
841962;3540046260028810;13
206413;3528051252737812;43
436156;3540123007093421;97
81267;3563725397731402;71
998676;630499292918727552;68
915242;560222090634633856;23
80854;3587318974437007;68
149062;5048375299364645;78
842438;6333362237678130;63
82294;4175002620999182;86
435041;4905982909158273024;42
509772;3548779897541597;93
444206;3538972257532510;32
826855;201485832731111;94
294420;3533099192140723;72
808403;5108752168227367;53
176933;5602256855554209;35
364426;3584342611815378;12
229534;30034913267285;58
138656;3557016763912679;39
397385;3588381698112107;67
495579;63049361901478344;90
380602;337941268725966;95
204467;30297691818948;13
939063;3584936709798006;98
662255;6331106868974181;27
62024;4905637515559073792;39
45746;3585844964844813;83
247815;3568588115606453;54
279509;56022580248964976;46
880680;5172990415488884;50
354646;3540599186715696;64
658094;3564544133165752;79
110313;5298600530180212;62
184383;63048677703452504;96
884269;560224203125586880;30
265054;3550120258925670;93
260538;3542427889566299;17
664872;4175001447889428;2
531605;3565498419889073;70
451744;337941663905882;87
106824;6392137656889618;93
723245;6759285324250197;37
547361;4844018750847083;36
353527;3588146329453471;59
211895;56022546698907616;93
687901;3533591898131154;97
213824;3532843410134864;75
539767;3560472207542868;92
873263;3543908937663989;15
304729;6378147875999682;78
556328;3568137979867536;39
428080;5018309241254251520;85
904512;56022578196000880;33
473898;3559711689505841;94
657422;5610811018067547;24
900952;3540211321291597;87
533374;5602234986189906;81
839927;3582594778114373;45
838744;5100139029761834;33
94163;5565111096903183;65
778614;5602242757790638;83
977660;3584198668740574;14
508633;4041592399489;73
541509;5002359795652244;36
429448;3579968978120528;92
702429;4041373166537;100
361445;3545024635616754;67
208875;3568196167491236;39
882941;4026268834765104;24
952465;3567240832224498;100
897007;560223976537027520;41
583668;3558072380125038;44
739327;5100147358493424;78
465971;30580193924359;45
164277;30155694386596;54
122429;5007662992878453;33
921326;3569240267908266;63
227420;5007664208296983;77
136434;3545693776933275;93
685269;201579228615506;73
582587;3552853928624855;91
367461;3551822514951833;87
528633;3568738041415327;4
591630;4026140586637353;43
712755;3589976736816251;58
879660;6759313987703202816;91
221127;379144066797654;15
528854;3578790896108240;80
994938;3534539895811715;24
938965;3542632064919664;95
937430;6394841844663961;51
633887;4175000250646446;14
635609;5007669258021843;91
176824;5602235237486972928;19
463728;4026633428048854;55
242664;5641823756633357312;50
776377;3559437184921909;42
409949;375865442544899;67
630499;3565120644574706;54
262185;5020053436685291520;4
821136;56022279048842896;95
273788;3571361804860509;35
856943;3585801169349808;6
395811;30428220758723;67
496992;3532746467879721;28
286162;30237363054877;44
425161;201514096942989;38
640539;5420888724072987;53
805678;5382214558494807;11
629813;4903195178002331;14
55719;3542410599279064;34
594829;5100171714275234;19
914023;3531508803688187;56
257813;3561738274065895;52
402065;5007665154488540;74
20238;3545762226006006;5
778630;3542872041501033;6
468976;5602246555859438;55
858415;3542989059793284;33
353117;201787324366631;93
528358;3543033015801029;53
13021;5414876343491942;8
160326;201906725002310;99
89834;5602240761152845;12
437122;4913784852319398;84
422505;3547760747020405;65
661935;3567581308286119;34
814830;201439176715420;55
829131;67066163584228672;57
887212;5007667035222676;77
122088;3569496870983381;65
672359;6399474254081485;6
602042;3542523882547276;82
592941;4041592089692;65
761877;5007662235193561;98
335536;3546931976067232;6
779391;374622379894271;78
939539;6761755759138703360;28
157359;6763654569747668992;87
547139;3583133244398960;51
497761;3583549302395236;6
635119;56022597975429056;99
362849;3569464696603120;84
695156;3531266828625516;89
713258;3586059021203833;23
179460;3563022139598400;89
394939;3532045418518847;2
306388;6334157744974330;74
392801;6709755285169785;46
882558;3573548964127756;45
167926;4844222697703801;58
967865;5048370267480234;91
179010;3529743174454075;78
423117;491102708863590336;71
916819;3544942203353222;98
716908;3560508929611158;85
992086;63043717635033408;82
808657;374283568284905;17
447729;3543357183905951;73
819213;201901800560183;51
536247;3562576080508024;88
749201;3538810844319704;78
235974;3549684302679090;91
857113;3578367145956032;54
936489;30060705178869;87
12689;201759760126126;11
821446;30514950809339;34
538267;5038029730893793280;19
191699;3562590195516996;82
800076;5556007585155296;74
384021;374288967200857;33
600212;3582750077174027;93
876;561098216408923264;60
582389;3542762758475671;99
136431;3553837953956182;34
256788;5507723231149737;4
329896;3563493994553055;78
101015;3571051372453981;43
619514;201507516982478;82
563124;30557528338984;49
942354;201859520075082;86
418022;491160214815351232;6
976437;5602259505168651;14
259182;374622856577514;28
872481;3585870398786593;41
791250;56022274097652024;95
791051;3578219080981790;56
574609;3566296057667028;25
757781;3563332060633104;96
932011;30240394328450;26
640415;3552943664356869;64
764490;6375742533795630;66
909845;6333451490662848;59
196061;6044127484075490;82
849266;4905539335932871680;70
557600;3541177418500902;18
24768;201422546568653;97
527186;3558681920222459;15
252673;3556441774402232;92
21609;5602219739203971;40
622180;6761395071822944;27
245300;4041598609102781;47
252412;345689491297069;18
605092;502070378405436736;21
654539;56022548620283968;4
186608;4026756950278076;10
982057;633329177226437504;94
682030;3551215646266644;59
774575;6397081700491341;29
176457;3559145124716673;83
387141;5602232439579152;53
183157;5010129208333280;1
366277;675988751656860160;94
700091;372301330459928;23
160270;3575533199722736;86
492093;3542866393574457;99
11696;3539137919506372;86
647185;5602234652178043;78
578026;3534916290401492;69
181396;3552771616252070;71
359962;3535873594371344;7
726819;6304697258954828;54
951413;503858949945938240;44
332764;4508315632005956;63
852117;3566223049533563;34
164981;6763915388575872000;9
613255;676331730456776704;36
646284;5048374817375571;41
441839;3539686144066867;33
747697;5100143877528188;30
771193;30345353280061;52
187755;3537867967677533;28
797788;3560523973118935;89
324328;5100149601026902;19
265494;3577040219146357;68
266213;374622416624210;38
571092;3564043560311419;17
905507;3554921720465146;52
256780;6706643078045748224;79
385115;3575382055919279;21
763628;6767755174022937600;52
539649;4041374759116;81
150720;5568791413596179;22
932928;4913123977553872;64
879475;3561303524501718;34
799302;30382059615878;44
58696;633374794069752704;50
820974;201466249775107;36
796965;3530879760798512;99
771887;3586604775455459;91
914659;4692272619323348;28
262868;3542909798512498;46
258910;3568834305262172;50
363389;3558456184025421;69
704527;3582704799995805;45
246469;3580090024202080;12
4967;4026878464113423;1
196283;5007661025815433;28
820581;3572614665925350;90
818482;374622839775920;46
